,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000166148,0.029857587,0.0,0.027798027,0.22746013,0.0,0.05933514,0.46221125,6.093588,0.0,0.0,0.0,0.0
ENSG00000166173,116.620514,15.6695595,8.946115,15.088988,11.608204,12.067838,18.52467,12.657075,7.547965,16.106714,7.283647,12.7382
ENSG00000166265,0.30555236,0.91582197,0.7882603,3.7387335,0.42727697,415.60666,3.936505,102.2616,1.7639014,0.31564233,1.2567804,5.840988
ENSG00000166292,0.13448296,4.785738,0.33460787,0.5171766,36.19623,1.1239429,0.4611932,2.5428572,0.0,0.0,0.0,0.0
ENSG00000166407,0.2652864,3.233185,14.564618,6.884557,3.2152803,0.42435378,17.721144,0.039433125,0.7073946,56.9665,0.0,13.880566
ENSG00000166446,1.4405997,43.253178,18.357267,41.499714,31.223448,535.3927,44.672638,121.42673,33.65311,73.689476,152.93288,38.807396
ENSG00000166510,0.32716802,0.60168856,0.50618637,1.7551707,0.4247428,97.35235,1.9146209,21.30721,1.3834584,0.39373907,0.0,11.659953
ENSG00000166523,0.044550743,0.0,1.4516307,0.01628138,0.038518306,48.242283,0.0,11.580094,0.0,0.19907174,0.0,0.0
ENSG00000166573,0.6685275,0.8364575,0.8332584,9.892264,60.397594,0.17012113,9.228118,0.086097285,0.5367888,11.805086,0.0,4.0308
ENSG00000166596,1.3395429,10.97903,1.1599885,7.1433415,2.6417916,1.8407458,6.1959,3.2603316,507.21307,2.8365636,0.0,6.8542957
ENSG00000166819,0.83395636,12.694134,0.3890595,0.5781688,0.6515929,0.3763441,0.72240716,0.61150366,3.022838,0.18922725,0.0,0.0
ENSG00000166825,0.1471309,0.17201321,0.96536106,0.2683303,0.13046107,3.1136134,0.57299715,99.441895,0.10273205,0.2298657,0.0,0.0
ENSG00000166828,0.15411216,0.10685663,0.1256138,0.53729385,0.54259694,0.0,0.34905583,0.40159866,0.09199717,0.20959528,20.62827,0.0
ENSG00000166831,0.3583412,1.6067361,0.57038474,0.853067,0.80794054,9.571085,0.41597432,48.791294,5.5320225,0.49063793,0.0,0.0
ENSG00000166839,13.177002,190.05011,25.324646,55.289635,31.73532,10.131542,50.99208,19.475166,30.79902,5.5838304,31.579771,65.56684
ENSG00000166923,43.80365,3.2956467,3.7962089,0.9786939,2.7784352,0.48528585,1.835135,0.6232908,1.2888443,0.5505637,0.0,2.446309
ENSG00000166928,0.077607855,0.0805721,50.517662,0.016834876,0.10294964,0.4998988,0.24193788,0.47185135,0.0,0.09953587,0.0,0.0
ENSG00000167077,1.8277069,2.2446167,4.230075,4.0951757,1.0388201,2.147834,3.6058846,7.97693,8.149017,25.3093,0.0,3.2544048
ENSG00000167105,0.06424416,0.0,0.013899013,0.0,0.0,9.431985,0.1588,1.7459884,0.0,0.0,0.0,0.0
ENSG00000167123,574.749,55.455112,65.629,27.00154,38.25095,18.677689,25.02226,19.296995,17.595093,16.889109,11.181776,20.28193
ENSG00000167157,0.31513476,0.99136454,0.58231366,0.724213,5.2134695,0.06362467,0.6218462,0.99676394,0.46312362,0.0,0.0,0.7543731
ENSG00000167210,0.6757219,0.31987295,0.521078,2.8385818,0.7820007,0.22853373,1.2311848,0.31409788,0.5426214,0.860433,14.926817,1.9396553
ENSG00000167281,2.040346,5.3599405,3.007163,171.01198,3.3121622,2.0243878,147.51526,1.8788558,4.4193983,272.6111,1416.1897,73.13259
ENSG00000167535,0.27728412,1.371562,2.5002496,20.316133,2.6868145,7.906056,18.744804,6.9619746,5.4509516,50.035576,16.366302,4.4617085
ENSG00000167613,0.79726183,1.4810826,135.77486,0.6579723,1.1776938,1.8131622,0.84788805,3.7575495,0.4738585,0.69740236,6.4888763,1.5624686
ENSG00000167646,0.33499217,0.5892572,1.0286952,0.5787397,1.2076488,0.2639612,0.3159551,0.0,37.04754,0.4429357,0.0,0.0
ENSG00000167701,0.3230314,26.744474,1.095758,0.74001193,2.376361,0.6341715,0.7203502,0.1957831,3.0246036,0.82022154,0.0,0.0
ENSG00000167755,181.39061,6.6264424,12.652878,1.5233033,4.409797,3.9894876,1.0595616,5.443593,0.5426214,1.599825,0.0,0.7543731
ENSG00000167772,7.705252,433.1991,8.8377495,0.8791641,2.6125274,96.52639,2.1797643,162.67259,17.663794,2.1127355,0.0,3.2544048
ENSG00000167779,0.23616843,0.73065436,0.50935996,4.541596,0.806929,20.858284,7.722479,89.66288,2.3794634,0.5774665,2.6160479,0.37718654
ENSG00000167851,0.20943603,1.0219765,91.28533,1.0011276,0.1506024,4.02623,0.61574227,2.6775305,0.10273205,0.32940155,2.6160479,1.1852821
ENSG00000167858,1.5589142,12.591053,2.0600748,3.1713417,1.0886079,0.76888555,2.910681,1.4073306,456.9256,1.2595005,1.2567804,1.1852821
ENSG00000168081,0.6099705,0.8138139,0.6566636,4.334702,0.5568036,0.4920249,22.322649,0.353531,1.418564,2.3759532,0.0,1.7676806
ENSG00000168297,891.9726,88.209564,117.73776,68.77522,152.59358,58.62953,72.25601,78.92654,58.906075,80.60177,138.16924,100.49032
ENSG00000168314,1711.3706,80.35613,136.84065,23.299236,36.596478,36.928535,15.9141245,39.716873,12.584051,18.089428,14.28945,21.950308
ENSG00000168329,0.5454922,0.975641,212.97894,0.63121766,0.8729601,0.05933514,0.657504,0.14050539,1.1365706,0.30913115,0.0,0.8838403
ENSG00000168348,0.019934522,0.11393161,0.0,1.4489139,0.0,0.06362467,1.6109917,0.039433125,0.0,5.1237097,0.0,1.1852821
ENSG00000168389,1.7230929,16.883394,9.800361,2.7324064,1.9886894,337.2064,1.805553,90.61904,12.963423,0.61003417,5.2320957,0.37718654
ENSG00000168418,0.031311065,0.03445344,0.091642134,0.07810568,21.884586,0.0,2.153654,0.0,0.23448887,0.23650226,0.0,0.0
ENSG00000168421,0.39697507,0.82439417,66.787674,0.86627996,0.66109395,1.6552612,0.9876709,0.5556755,0.09199717,0.80720985,2.6160479,0.37718654
ENSG00000168484,12.048169,0.7073033,1.6288434,1.7765969,1.5224862,0.16490906,1.8176849,0.0,0.0,1.3029132,0.0,0.8838403
ENSG00000168502,56.044727,17.421944,25.356731,57.946133,45.774612,8.6700735,67.94383,17.113367,28.498356,19.90066,813.91895,167.84886
ENSG00000168509,0.54197234,0.8138132,0.1526944,0.75639766,0.51346356,0.0,0.5650921,0.50499135,2.1996236,1.0342402,0.0,6.6807837
ENSG00000168542,0.07282252,0.2866911,0.31283492,0.17830628,0.0,0.96447855,0.23129044,26.161932,0.0,1.0797161,0.0,0.0
ENSG00000168589,2.2960737,15.344563,0.37734213,4.942489,1.8118858,0.20822081,4.6659775,1.760922,193.9478,2.7855573,4.565112,4.892618
ENSG00000168621,2.0703626,0.2839548,0.51746804,1.2857652,3.7333982,0.0,0.4763218,0.32186392,0.5126654,0.5382836,28.981674,0.37718654
ENSG00000168658,1.7059045,26.571226,1.5182766,1.8601341,0.7852595,0.81010914,1.8915347,1.4686153,425.59628,1.3668156,0.0,0.0
ENSG00000168710,78.639725,1195.9708,98.5166,69.86632,97.71472,138.39835,84.691956,144.65051,294.26923,107.32228,82.28314,53.130085
ENSG00000168743,0.46454418,71.25146,0.6656103,28.07931,28.067738,11.104893,25.584394,7.857204,16.3342,0.60773873,0.0,196.59358
ENSG00000168779,0.14836921,2.1579607,0.5268909,25.628698,1.3614174,0.089550525,5.1631074,0.0,0.0,0.0,0.0,1.1852821
ENSG00000168843,146.527,159.70071,14.662785,402.19885,17.65745,8.047248,525.32965,2.2835636,42.05268,91.89228,3306.231,280.83066
ENSG00000168875,0.08939707,0.21331407,0.0,0.27964914,0.26694325,0.031812336,9.667554,0.0,0.18399434,63.23651,0.0,0.0
ENSG00000169006,0.8921343,85.24743,2.8885548,1.9454824,0.6284615,9.610018,3.0473838,2.2835581,15.973765,1.6090868,0.0,5.0220857
ENSG00000169064,0.5687364,20.35238,0.684998,19.47991,1.6244937,0.14259832,8.060975,1.1766719,846.64355,1.269891,0.0,14.063756
ENSG00000169126,1.0002134,14.037542,2.7006116,4.706984,8.08592,7.3921537,5.6408963,4.0918355,444.18695,2.141315,3.3083317,1.8859328
ENSG00000169224,0.51733166,0.21495628,2.331404,0.7920425,0.17913081,0.0,0.47989056,0.27519977,0.0,0.2567727,19.499277,1.7676806
ENSG00000169247,350.22266,18.184792,29.480518,3.6427526,5.6845627,13.433967,3.5996652,7.6552706,6.547385,3.780412,5.2320957,2.7697732
ENSG00000169297,0.10920752,0.03445344,0.03799424,0.15787745,10.2483,0.0,0.25525847,0.0,0.0,0.0,0.0,0.0
ENSG00000169313,6.3704906,5.2773623,440.73538,1.9496922,9.166922,0.89334184,1.2166098,1.2400242,5.659445,2.5719333,5.9243793,4.7963886
ENSG00000169314,0.029370693,0.23001504,0.03799424,0.0114783235,0.0,0.0,0.025404288,0.039433125,21.240452,0.0,0.0,0.0
ENSG00000169330,5.8956127,0.86421704,3.010122,14.472556,8.105864,0.28786886,22.761156,0.6287308,0.0,105.307884,22.188194,17.92258
ENSG00000169403,4.104631,1.8995181,128.08571,1.7682903,1.2508461,1.5262642,1.0354488,2.0432825,0.8632533,2.8786564,0.0,1.5624686
ENSG00000169413,0.20753798,0.37501842,40.67414,0.108366825,0.19280583,0.11078598,0.023082154,0.41427162,0.0,0.09953587,0.0,0.0
ENSG00000169427,0.9389829,0.7848926,0.5855105,30.511747,0.62055016,0.18658447,22.003628,0.47876433,0.4184832,3.144298,143.00198,34.108776
ENSG00000169429,0.024229504,0.024572136,0.65009266,0.029314088,0.03169403,7.665579,0.0,1.4626212,0.0,0.69820213,0.0,0.0
ENSG00000169507,0.3084576,0.5940123,0.46045095,7.5326457,0.5457034,9.077047,4.4900713,784.0301,16.032415,0.09953587,0.0,0.7543731
ENSG00000169508,0.22866431,0.8009233,76.89087,0.10848219,0.3164753,0.50921386,0.08768435,0.3045858,0.0,0.99535865,0.0,0.0
ENSG00000169562,106.77439,5.386432,7.2682695,1.1230286,2.3479786,2.1555934,1.5094081,4.2900324,2.3708498,1.3381091,1.2567804,0.0
ENSG00000169758,1.980288,6.321225,4.9796567,44.971874,4.9092927,3.1029594,46.330925,2.171292,18.766,39.77987,390.09448,63.818104
ENSG00000169896,1.0166061,1.6138546,186.55498,0.96407527,1.3072969,1.3003535,1.0869142,1.257819,0.8708719,1.92176,0.0,2.1448672
ENSG00000169933,3.8985145,250.34492,6.8395705,640.5375,31.366419,7.374998,622.5678,2.3121347,300.39954,1588.0369,4.667599,538.62946
ENSG00000170049,0.99470735,1.0989047,3.118245,12.215976,8.341237,3.1424234,17.298449,2.0741878,0.3662457,76.45793,17.447725,2.6940281
ENSG00000170231,1.2289081,2.2633588,1.9001002,3.8642166,1.3743488,0.6202268,5.4186935,1.8824064,75.56929,1.4065552,1.2567804,3.502124
ENSG00000170293,1.1162041,1.5721588,4.207989,8.969869,18.299578,614.038,5.871925,180.62791,10.550703,1.6603558,0.0,28.733469
ENSG00000170323,0.004314186,0.0,0.0,0.028512323,0.0,0.2337458,0.01038001,5.71787,0.10273205,0.0,0.0,0.0
ENSG00000170385,4.0734143,41.377754,21.02785,4.5506115,11.615957,236.58359,4.5310273,69.89917,20.976337,4.4467673,4.667599,1.7676806
ENSG00000170419,0.5655186,1.1910557,1.309485,81.73481,18.525953,0.58404326,116.84492,0.5493141,3.0323246,45.86394,2.0515513,34.099503
ENSG00000170458,1.0434909,2.4281397,250.26797,1.9262062,0.4971198,5.734248,1.7011319,9.137368,3.553899,1.4007202,3.770341,0.7543731
ENSG00000170579,11.172821,358.40033,23.62412,1494.1812,1130.065,58.924496,1488.5647,110.481415,153.54648,6066.285,1780.9469,944.2564
ENSG00000170624,277.95602,246.23903,32.609756,551.1104,645.81665,9.465513,326.79422,22.822472,106.619385,14.245145,11.156475,2078.762
ENSG00000170775,293.86194,34.4334,21.017454,9.18226,7.5159225,4.9583735,5.9742126,5.727245,18.385004,7.860921,9.335198,5.5175242
ENSG00000170820,1.4172744,2.2929747,0.95080715,41.68768,2.0002754,0.18658447,5.3165045,2.1834433,5.2688227,2.7940927,17.003668,0.7543731
ENSG00000170891,0.09379894,0.47888124,35.34408,0.22832368,0.431968,0.60750127,0.20275974,0.97493327,0.2683944,0.0,0.0,0.0
ENSG00000170959,6.565173,53.020054,3.8055563,52.72294,6.713158,3.2398002,44.90128,15.154943,1432.6554,10.959494,22.632254,48.712017
ENSG00000171051,0.49150047,1.289036,54.998657,0.7157071,0.7771111,1.4327283,0.57324815,0.6445454,0.39527044,0.053813983,0.0,1.2610269
ENSG00000171056,0.5805491,0.42010853,0.6389687,2.5833013,0.51204306,129.21696,2.3704708,38.164196,0.0,2.0859692,6.4413066,0.8838403
ENSG00000171189,6.593008,25.840673,24.743639,392.60168,1193.7085,9.146516,773.0323,7.1592283,24.424734,7137.151,17.669191,307.95425
ENSG00000171246,0.22034912,0.32050446,0.20798163,16.573814,0.53331506,0.089550525,9.568145,0.0,0.0,3.5416932,84.73118,2.3925865
ENSG00000171509,2.2542653,2.319054,1.7969493,9.262956,1.552587,8.966976,15.161363,3.3976104,1.6362371,0.958062,2.0515513,0.37718654
ENSG00000171532,0.07703575,0.2722779,0.1256138,4.04632,0.0,0.089550525,0.4115113,0.27466476,0.13175681,0.13032983,43.44934,0.0
ENSG00000171551,0.1318269,3.4162323,0.38832214,11.501437,0.13150436,0.11078598,29.991552,0.27376625,1.5200627,1.2768027,0.0,0.37718654
ENSG00000171595,1.1683444,2.1970177,1.1933731,0.97772676,0.694551,0.14259832,0.85113406,0.575244,304.1261,0.29524237,0.0,1.7676806
ENSG00000171643,0.97414345,1.200868,163.9275,2.1599844,0.8546152,0.1967214,2.5081072,0.80670744,1.2472091,0.67586565,1.2567804,1.2610269
ENSG00000171659,0.5845844,1.783083,114.92884,1.3388714,1.5123919,2.1869504,1.3955535,3.09948,1.5481359,0.0,2.5135608,1.6382135
ENSG00000171819,0.5326584,0.4975994,0.67395335,1.2794994,0.5335029,0.63033366,0.73999524,0.0,0.59488046,0.5440525,11.801189,1.1852821
ENSG00000171860,0.42739466,0.83813345,82.28223,0.4050251,0.3539255,1.0668613,0.26801017,0.5470466,0.99991244,0.7181975,2.6160479,1.1852821
ENSG00000171885,6.978372,978.8139,14.681823,4.1170316,15.323639,30.914312,5.9813075,21.743217,364.5578,2.5218434,12.643531,4.0087776
ENSG00000171962,2.5849524,12.883496,3.7826524,6.123429,2.9507432,2.2545614,6.079659,2.903743,295.3819,5.5699253,0.0,3.2006824
ENSG00000172005,242.89804,47.7296,21.414911,4.6922874,17.759611,10.153482,2.878333,6.4497347,14.530324,5.347048,21.987537,3.1469595
ENSG00000172179,0.026684487,0.024572136,0.013899013,0.101081066,0.0,0.0,0.049564913,0.0,0.0,6.44605,0.0,0.0
ENSG00000172243,0.28811133,0.91760945,176.44383,0.3569306,0.43926227,2.000946,0.08268583,1.3376048,0.09199717,0.46740708,0.0,0.0
ENSG00000172318,0.185081,1.5847682,0.07670591,7.7057805,2.713088,0.0,11.618771,0.896573,1.076294,3.3068554,1.2567804,7.4888787
ENSG00000172508,437.26852,27.835665,44.074955,8.829205,16.827421,15.839623,8.853799,12.575269,22.632679,9.607425,9.335198,2.446309
ENSG00000172548,26.298082,1.1849917,1.4894485,0.6490282,0.30183342,0.031812336,0.6500428,1.133425,0.0,0.68234485,0.0,1.1315597
ENSG00000172575,2.4234316,8.823325,4.5460467,21.32314,3.1105154,2.7451212,11.652255,2.2395859,9.68101,5.421523,167.7572,2.6940281
ENSG00000172578,0.69411695,0.764234,154.38438,0.37012196,0.6783639,5.9764843,0.4395362,2.072737,0.10273205,0.42505044,3.8728282,2.0691226
ENSG00000172987,9.690294,3260.301,32.39836,19.208265,18.252438,34.93401,50.233902,16.163355,911.08875,11.492267,28.904314,14.374875
ENSG00000173157,0.8091583,1.7409453,0.96674615,7.0266805,9.7049265,1.1525432,25.972801,1.4363525,0.4001512,0.7287211,2.5135608,7.6198845
ENSG00000173267,2.863373,8.963113,4.736751,112.579254,3.2426908,32.90715,169.95705,69.35311,0.9428147,25.523209,0.0,71.1493
ENSG00000173369,2.7074263,6.2769694,655.8062,1.2395629,2.3505385,14.110989,0.8917534,6.6811295,2.0108886,2.709971,3.770341,0.7543731
ENSG00000173372,1.3419019,3.443848,301.55713,0.7050959,1.1459496,7.1180463,0.23788495,4.934715,1.0109771,1.2220165,7.6431694,0.37718654
ENSG00000173376,0.10387183,16.196424,0.0,2.218151,0.13360038,8.421618,5.9799657,3.044319,13.611654,0.0,0.0,43.13191
ENSG00000173391,0.7501535,1.4162208,213.79062,0.43107978,0.82281077,0.35710648,0.15298475,0.7456176,0.5126654,0.32551458,2.6160479,1.2610269
ENSG00000173597,0.25341,0.34942386,0.5598047,0.52650917,0.83055264,95.92386,0.48819587,20.84887,2.3069882,0.18922725,0.0,0.0
ENSG00000173638,3.4277918,16.398252,25.784657,6.8115177,5.4281726,7.164717,6.06001,439.84064,8.720587,9.362531,8.668215,5.01087
ENSG00000173705,1.4226699,1.5206345,1.462742,18.401272,85.692726,1.050398,16.048872,1.0683819,3.4221458,6.3633184,0.0,9.807259
ENSG00000173786,928.80133,72.401436,94.16909,24.458956,116.51679,50.232407,23.129255,49.164516,31.780422,25.689875,30.600834,15.529994
ENSG00000173838,10.561282,0.8749592,2.3155107,3.0608275,4.4762673,1.2321649,2.5169082,2.357586,198.71025,0.7316711,3.3083317,0.7543731
ENSG00000173894,0.549609,0.06890688,0.1256138,0.17999393,0.038518306,5.213312,0.06783376,0.79136235,0.0,0.0,0.0,0.0
ENSG00000173918,0.5397354,24.274097,2.228696,1.6447445,0.537091,11.859963,3.1634417,264.0793,2.3982525,0.5255245,0.0,1.1852821
ENSG00000173930,0.12382893,0.20700535,0.30841798,3.6731942,0.19120565,0.16490906,3.1971605,0.0,0.0,1.5267341,0.0,8.0395775
ENSG00000173988,323.44373,10.646424,19.46641,9.63627,8.6741085,6.1388993,5.916943,7.85583,58.57606,1.6792959,9.057354,11.144031
ENSG00000174125,3.083599,2.0219178,218.9309,1.3758981,7.326708,4.3130355,2.5639658,2.2577355,2.4447215,6.2738624,0.0,3.2544048
ENSG00000174171,0.028059153,0.0,0.04169704,0.09956121,0.29524407,0.23843618,0.0,0.0,0.0,0.0,8.770702,0.0
ENSG00000174417,0.07141591,0.1897741,0.013899013,4.1117573,0.098221235,0.4259507,2.9101336,0.21075808,0.0,4.989942,0.0,37.420383
ENSG00000174607,867.6863,31.753735,52.955627,11.737036,130.73694,10.50345,15.607712,11.351238,8.508881,16.986582,37.511497,7.5866466
ENSG00000174807,0.016087966,1.237884,0.08162162,0.027759703,1.7980797,3.0441017,0.0,80.397064,0.0,0.026906991,0.0,0.0
ENSG00000174827,3.1013472,3.8871017,1.4176631,4.483593,3.8529677,5.596182,4.8926597,5.7608633,2.4587965,3.5469081,30.266613,2.3925865
ENSG00000174844,27.387543,29.242992,5.742811,13.460728,12.4374275,5.476118,8.541028,4.5908775,1043.6931,4.057703,14.139394,10.012471
ENSG00000174898,1.422907,1.5466008,0.9333288,1.2837602,1.1051761,1.7915642,1.2771198,1.2184795,54.89043,0.25288573,0.0,0.0
ENSG00000174899,0.21471299,0.13686979,0.40343982,18.484426,0.10617161,0.4998988,9.516753,0.28962433,0.0,0.0,0.0,12.144585
ENSG00000174944,1.1758834,22.672874,7.044049,9.304687,11.562009,4.326894,9.789852,412.5635,21.792782,2.8686736,6.386389,7.9321327
ENSG00000174945,10.733429,24.728638,9.740981,17.545855,305.57205,3.910362,15.979575,25.22959,5.488496,3.37909,3.3083317,13.298167
ENSG00000174950,0.01467031,0.0,0.0,0.12634347,0.10617161,0.0,0.0,0.0,12.768106,0.026906991,0.0,0.0
ENSG00000175093,0.2545972,2.0080981,0.9808147,5.897853,130.89081,0.34401008,10.932961,14.273121,12.34052,7.2657294,0.0,2.6940281
ENSG00000175147,0.61323506,6.120815,9.303987,1.3790594,2.0237303,0.29737046,1.5574096,3.9293597,4.561514,1.5428394,64.0821,0.0
ENSG00000175262,0.22697192,0.34943247,0.6871833,0.28379995,0.09841468,0.23214884,0.8389174,0.0,0.0,22.4436,0.0,0.37718654
ENSG00000175267,1.6718688,56.048313,2.3052561,14.429443,2.3983355,5.191288,7.6524754,0.56481063,986.3013,5.851264,4.667599,15.173293
ENSG00000175287,1.8108764,165.89453,4.1934767,1.2781814,5.072029,4.670753,1.6503392,6.488948,53.35016,9.933139,2.6160479,0.37718654
ENSG00000175305,27.759619,2.980671,3.4035118,3.2045677,4.6464086,3.52847,3.585202,1.954771,2.2123437,2.516386,1.2567804,1.6382135
ENSG00000175426,0.5613228,1.0609261,0.7731756,15.6141815,2.4239206,0.15048261,6.2129545,1.3044494,0.0,0.8839776,1.2567804,31.049181
ENSG00000175445,7.5810285,4.824402,24.495672,3.9685786,50.935204,14.871461,2.169797,269.44412,0.6056153,1.5897304,0.0,1.5624686
ENSG00000175785,148.47974,13.650845,10.988412,1.6669556,8.238465,3.136206,3.0668252,1.5142897,20.139793,5.075762,15.259579,22.866974
ENSG00000175806,281.72937,339.27933,201.88432,252.8018,331.25272,205.58238,221.4035,125.25921,308.09308,552.0412,2287.4155,195.81555
ENSG00000175928,16.495855,59.53975,5.5774617,73.510895,348.81155,2.3911328,47.380184,1.8061124,92.986496,25.46684,62.681374,44.944035
ENSG00000176029,0.22622065,0.39322698,0.24293451,0.38043925,0.19338612,0.17012113,0.4752535,0.9377868,69.781494,0.29524237,0.0,1.2610269
ENSG00000176165,0.03214191,4.38735,0.18328427,11.367329,1.3605047,0.0,5.3075533,0.0,6.1083174,0.0,0.0,0.0
ENSG00000176381,82.452446,12.439536,10.93887,2.1731832,7.3414044,2.4064214,3.0556338,0.4715333,9.306625,2.103518,0.0,0.0
ENSG00000176435,5.455465,0.6891368,0.29064047,0.31315956,7.1773605,123.57239,0.18008995,34.930546,0.0,0.026906991,0.0,0.0
ENSG00000176490,2.6876948,3.218332,2.2386713,27.952578,1.8207169,0.8980724,47.653236,3.455662,6.61535,7.0059676,3.3083317,21.13294
ENSG00000176531,3.2849882,6.722089,10.570835,9.515863,9.1367,19.977577,10.128363,94.88252,16.787567,6.409196,2.0515513,9.322627
ENSG00000176601,2.590244,23.48661,3.011693,2.965725,2.1140976,1.4542648,2.6682153,1.7098614,476.02084,1.2640762,3.8728282,0.0
ENSG00000176641,61.31128,9.621537,5.1911626,46.319584,11.633859,30.342552,63.87858,1050.1986,7.502262,10.875537,103.166985,55.511868
ENSG00000176678,0.0035561712,0.0,0.0,0.0,0.0,0.813507,0.0,10.962747,0.0,0.0,0.0,0.0
ENSG00000176692,0.04263934,0.03445344,0.0,0.008240252,0.0,0.97803634,0.031127028,40.314705,0.0,0.0,0.0,0.37718654
ENSG00000176720,172.65388,11.62264,12.764837,11.594035,22.77531,14.954596,10.877651,9.471369,6.0228405,5.188941,12.977753,11.704407
ENSG00000176887,2.822646,4.9102254,0.23135944,17.471117,18.638132,0.26555812,21.447813,0.07886625,11.486465,56.94499,0.0,18.547485
ENSG00000176927,12.785916,5.4620633,4.9639373,20.820824,10.646178,3.434993,18.641865,10.947768,1.9466972,15.061648,19.594416,46.111954
ENSG00000177076,5.333531,4.11958,14.299615,26.04179,9.824981,468.58597,23.317009,125.4489,11.489119,6.514781,13.003052,33.828228
ENSG00000177133,0.2555296,38.876247,0.67544127,0.35735705,8.785514,6.1635714,0.49446905,2.592539,8.756409,0.0,2.6160479,0.0
ENSG00000177234,0.81949806,2.111719,0.5933453,1.903871,15.128565,0.25605652,1.7046086,0.2116277,0.0,0.0,2.5135608,0.37718654
ENSG00000177238,0.1369818,0.22875565,1.4032145,1.1777139,0.19985789,0.0,1.1432863,0.070252694,0.0,0.66049355,12.827696,1.5624686
ENSG00000177575,0.34787643,1.1351575,199.51997,0.25284255,0.6270543,2.5103943,0.18107843,3.8437095,0.0,1.8911813,5.2320957,0.0
ENSG00000177875,0.7089471,0.78277874,0.70123297,10.812507,4.4915156,1.5110279,16.885311,4.94012,3.6052933,9.297274,2.0515513,9.914704
ENSG00000178031,4.24221,12.550698,4.4084663,197.31206,12.377473,4.603998,66.03515,1.4431897,14.877116,30.570957,49.65605,4.526239
ENSG00000178125,7.1862903,40.818306,1.6550002,13.219982,7.389256,2.0378065,10.467466,3.069811,505.14008,7.7360473,2.5135608,6.293919
ENSG00000178175,0.35300988,0.81918806,6.440204,0.9300655,0.40642938,438.65305,0.5122302,103.976906,0.6444222,0.9345032,0.0,0.0
ENSG00000178233,0.0,0.6291369,0.0,0.9644647,0.27746132,0.0,0.991801,0.0,0.0,0.96877414,7.6980867,0.0
ENSG00000178734,0.034780487,0.45749032,0.013899013,1.0788049,0.13797627,0.4998988,4.0441294,0.0,0.0,17.48067,0.0,0.37718654
ENSG00000178776,0.14371482,0.03445344,0.0,0.017034,0.0,0.0,0.0,0.0,0.0,0.09953587,7.6980867,0.0
ENSG00000178814,3.9829216,26.755217,3.2734601,0.9238766,1.8109632,0.8094347,1.037625,2.834247,7.096289,0.39025155,1.2567804,0.0
ENSG00000178860,0.004314186,0.0,0.0,0.075684994,0.0,0.44306222,0.0,5.770941,0.0,0.0,0.0,0.0
ENSG00000179178,69.28464,4.3076305,5.874347,0.76417124,1.6719158,1.4052584,0.6932279,2.2202418,0.72663724,0.67478174,1.2567804,0.37718654
ENSG00000179292,151.71526,10.218279,13.137582,24.318642,10.111439,4.151102,30.504408,7.1227584,2.590054,18.556925,3.3083317,25.627886
ENSG00000179314,36.368687,13.832859,6.2887425,18.770872,179.60057,19.064808,17.678026,5.690982,11.756071,5.823937,25.885666,13.331405
ENSG00000179348,0.089774996,0.5290889,0.22307982,0.23285848,0.05238117,88.60388,16.360792,23.535406,0.70282316,9.580961,0.0,0.0
ENSG00000179428,0.019688735,0.0,0.7571008,0.0,0.0,5.5473375,0.0,0.36759397,0.0,0.0,0.0,0.0
ENSG00000179456,21.029179,21.872585,26.040514,25.636375,30.24896,61.71234,18.891375,27.784174,54.28834,40.27605,276.78046,8.416764
ENSG00000179593,0.081582025,0.0923851,40.21187,0.47369462,0.070212334,0.54235715,0.3212845,0.086097285,0.36039156,0.19907174,0.0,0.0
ENSG00000179772,0.049102996,0.046118654,0.0,0.025075126,0.034833178,2.2072737,0.04940888,30.542944,0.09199717,0.0,0.0,0.0
ENSG00000179776,0.3108042,0.64018416,0.7466182,0.3103859,0.16805321,217.00665,0.04582306,60.293056,0.2054641,0.42168522,0.0,0.8838403
ENSG00000179813,0.11458626,0.4088088,0.22114946,0.23821579,0.39035356,0.27117857,0.08179257,0.0,76.810234,0.0,0.0,0.0
ENSG00000179869,0.74073946,3.261819,0.6771082,4.592004,1.1174262,0.42435378,0.8121526,0.64587396,99.588844,0.3694841,0.0,1.5087461
ENSG00000179902,0.65719175,2.1537657,0.09552062,1.6403762,0.1831254,0.11078598,1.1484692,0.070252694,55.841827,0.2887631,0.0,0.37718654
ENSG00000180071,246.89731,7.2689576,8.917797,44.450172,15.808737,3.089036,39.998363,4.2439303,37.86583,21.677101,7.283647,33.828228
ENSG00000180176,0.3231186,1.3124908,1.2053962,6.0769224,0.3252939,0.4484884,2.9464579,1.1287891,0.0,0.0,0.0,401.0566
ENSG00000180264,0.10068237,0.47312924,0.21108228,0.501086,0.1225935,0.2242442,0.7592859,0.086097285,23.946098,0.09953587,0.0,0.0
ENSG00000180269,0.06820229,0.070690796,0.10554114,4.742899,1.1754894,0.089550525,9.371546,0.19633351,0.0,0.0,0.0,3.4058943
ENSG00000180347,2.6329377,156.57246,2.773798,2.8160555,1.9040227,1.4525756,1.4363759,4.9650006,27.332424,1.7479753,0.0,0.0
